split,path,stem,video_id,seq_stem,y,w_start,w_end,fps,overlap_frames,overlap_frac,valid_frac,avg_conf,valid_conf_mean,frame_valid_min,frame_valid_p10,low_frame_frac_25,low_frame_frac_50,zero_valid_frames,motion_mag_mean,motion_mag_p95,low_quality
train,train\Subject.3__Fall_backwards__af6f5f29__w000096_000143.npz,Subject.3__Fall_backwards__af6f5f29__w000096_000143,Subject.3/Fall backwards,Subject.3__Fall_backwards__af6f5f29,1,96,143,23.0,48,1.0,0.9949495196342468,0.8600730299949646,0.8638182282447815,0.9696969696969697,0.9696969696969697,0.0,0.0,0,0.03020188771188259,0.0966932076960802,False
train,train\Subject.3__Fall_backwards__af6f5f29__w000108_000155.npz,Subject.3__Fall_backwards__af6f5f29__w000108_000155,Subject.3/Fall backwards,Subject.3__Fall_backwards__af6f5f29,1,108,155,23.0,48,1.0,0.9741161465644836,0.8096933364868164,0.8281632661819458,0.8787878787878788,0.9090909090909091,0.0,0.0,0,0.02661506086587906,0.08825485445559021,False
train,train\Subject.3__Fall_forward__9eb14e1c__w000000_000047.npz,Subject.3__Fall_forward__9eb14e1c__w000000_000047,Subject.3/Fall forward,Subject.3__Fall_forward__9eb14e1c,0,0,47,23.0,0,0.0,1.0,0.9399982690811157,0.9399982690811157,1.0,1.0,0.0,0.0,0,0.01307711098343134,0.03316089343279598,False
train,train\Subject.3__Fall_forward__9eb14e1c__w000012_000059.npz,Subject.3__Fall_forward__9eb14e1c__w000012_000059,Subject.3/Fall forward,Subject.3__Fall_forward__9eb14e1c,0,12,59,23.0,0,0.0,1.0,0.9335888028144836,0.9335888028144836,1.0,1.0,0.0,0.0,0,0.0136753274127841,0.03793548885732887,False
train,train\Subject.3__Fall_forward__9eb14e1c__w000024_000071.npz,Subject.3__Fall_forward__9eb14e1c__w000024_000071,Subject.3/Fall forward,Subject.3__Fall_forward__9eb14e1c,0,24,71,23.0,0,0.0,1.0,0.9109011292457581,0.9109011292457581,1.0,1.0,0.0,0.0,0,0.03858550637960434,0.12867764011025426,False
train,train\Subject.3__Fall_forward__9eb14e1c__w000036_000083.npz,Subject.3__Fall_forward__9eb14e1c__w000036_000083,Subject.3/Fall forward,Subject.3__Fall_forward__9eb14e1c,0,36,83,23.0,0,0.0,0.9520202279090881,0.8059264421463013,0.8436964154243469,0.7575757575757576,0.7787878787878788,0.0,0.0,0,0.12831558287143707,0.7078647494316096,False
train,train\Subject.3__Fall_forward__9eb14e1c__w000048_000095.npz,Subject.3__Fall_forward__9eb14e1c__w000048_000095,Subject.3/Fall forward,Subject.3__Fall_forward__9eb14e1c,1,48,95,23.0,12,0.25,0.9324495196342468,0.7443618178367615,0.7940633893013,0.7575757575757576,0.7787878787878788,0.0,0.0,0,0.19080038368701935,0.7512154102325431,False
train,train\Subject.3__Fall_forward__9eb14e1c__w000060_000107.npz,Subject.3__Fall_forward__9eb14e1c__w000060_000107,Subject.3/Fall forward,Subject.3__Fall_forward__9eb14e1c,1,60,107,23.0,24,0.5,0.9261363744735718,0.7377301454544067,0.7917448878288269,0.7575757575757576,0.7787878787878788,0.0,0.0,0,0.2084955871105194,0.7756544888019562,False
train,train\Subject.3__Fall_forward__9eb14e1c__w000072_000119.npz,Subject.3__Fall_forward__9eb14e1c__w000072_000119,Subject.3/Fall forward,Subject.3__Fall_forward__9eb14e1c,1,72,119,23.0,36,0.75,0.9210858345031738,0.7391102910041809,0.7970749735832214,0.7575757575757576,0.7787878787878788,0.0,0.0,0,0.18257595598697662,0.7320480734109872,False
train,train\Subject.3__Fall_forward__9eb14e1c__w000084_000131.npz,Subject.3__Fall_forward__9eb14e1c__w000084_000131,Subject.3/Fall forward,Subject.3__Fall_forward__9eb14e1c,1,84,131,23.0,48,1.0,0.9595959782600403,0.8214038014411926,0.8527539968490601,0.8484848484848485,0.8484848484848485,0.0,0.0,0,0.09958399832248688,0.4468384176492688,False
train,train\Subject.3__Fall_forward__9eb14e1c__w000096_000143.npz,Subject.3__Fall_forward__9eb14e1c__w000096_000143,Subject.3/Fall forward,Subject.3__Fall_forward__9eb14e1c,1,96,143,23.0,48,1.0,0.9703282713890076,0.8677648901939392,0.8913809061050415,0.8484848484848485,0.9393939393939394,0.0,0.0,0,0.039425402879714966,0.11859081536531438,False
train,train\Subject.3__Fall_left__63b463d1__w000000_000047.npz,Subject.3__Fall_left__63b463d1__w000000_000047,Subject.3/Fall left,Subject.3__Fall_left__63b463d1,0,0,47,23.0,0,0.0,0.8989899158477783,0.7837308049201965,0.8653223514556885,0.7272727272727273,0.8181818181818182,0.0,0.0,0,0.03248690813779831,0.0720276527106762,False
train,train\Subject.3__Fall_left__63b463d1__w000012_000059.npz,Subject.3__Fall_left__63b463d1__w000012_000059,Subject.3/Fall left,Subject.3__Fall_left__63b463d1,0,12,59,23.0,0,0.0,0.931186854839325,0.8044919371604919,0.8575554490089417,0.8181818181818182,0.8787878787878788,0.0,0.0,0,0.03244107961654663,0.06786397024989127,False
train,train\Subject.3__Fall_left__63b463d1__w000024_000071.npz,Subject.3__Fall_left__63b463d1__w000024_000071,Subject.3/Fall left,Subject.3__Fall_left__63b463d1,0,24,71,23.0,0,0.0,0.9255050420761108,0.7967584729194641,0.8536466956138611,0.8787878787878788,0.8787878787878788,0.0,0.0,0,0.02998953126370907,0.06666994392871856,False
train,train\Subject.3__Fall_left__63b463d1__w000036_000083.npz,Subject.3__Fall_left__63b463d1__w000036_000083,Subject.3/Fall left,Subject.3__Fall_left__63b463d1,0,36,83,23.0,0,0.0,0.9135100841522217,0.7894111275672913,0.8558638691902161,0.8484848484848485,0.8484848484848485,0.0,0.0,0,0.028706708922982216,0.048565809056162736,False
train,train\Subject.3__Fall_left__63b463d1__w000048_000095.npz,Subject.3__Fall_left__63b463d1__w000048_000095,Subject.3/Fall left,Subject.3__Fall_left__63b463d1,0,48,95,23.0,0,0.0,0.9090909361839294,0.7742050886154175,0.8429447412490845,0.8484848484848485,0.8484848484848485,0.0,0.0,0,0.040428437292575836,0.1474747046828267,False
train,train\Subject.3__Fall_left__63b463d1__w000060_000107.npz,Subject.3__Fall_left__63b463d1__w000060_000107,Subject.3/Fall left,Subject.3__Fall_left__63b463d1,1,60,107,23.0,6,0.125,0.8958333134651184,0.7067915797233582,0.7799867987632751,0.7272727272727273,0.8484848484848485,0.0,0.0,0,0.09820889681577682,0.39638729095458985,False
train,train\Subject.3__Fall_left__63b463d1__w000072_000119.npz,Subject.3__Fall_left__63b463d1__w000072_000119,Subject.3/Fall left,Subject.3__Fall_left__63b463d1,1,72,119,23.0,18,0.375,0.9002525210380554,0.696108341217041,0.7652111649513245,0.7272727272727273,0.8212121212121213,0.0,0.0,0,0.1288577914237976,0.4157848954200741,False
train,train\Subject.3__Fall_left__63b463d1__w000084_000131.npz,Subject.3__Fall_left__63b463d1__w000084_000131,Subject.3/Fall left,Subject.3__Fall_left__63b463d1,1,84,131,23.0,30,0.625,0.9236111044883728,0.7105637192726135,0.7639330625534058,0.7272727272727273,0.8212121212121213,0.0,0.0,0,0.1294490396976471,0.40734954178333277,False
train,train\Subject.3__Fall_left__63b463d1__w000096_000143.npz,Subject.3__Fall_left__63b463d1__w000096_000143,Subject.3/Fall left,Subject.3__Fall_left__63b463d1,1,96,143,23.0,42,0.875,0.9324495196342468,0.7154911756515503,0.76277095079422,0.7272727272727273,0.8212121212121213,0.0,0.0,0,0.11287044733762741,0.3894068658351897,False
train,train\Subject.3__Fall_left__63b463d1__w000108_000155.npz,Subject.3__Fall_left__63b463d1__w000108_000155,Subject.3/Fall left,Subject.3__Fall_left__63b463d1,1,108,155,23.0,48,1.0,0.9545454382896423,0.7839502096176147,0.8177010416984558,0.7575757575757576,0.8909090909090909,0.0,0.0,0,0.04701542109251022,0.1873894006013869,False
train,train\Subject.3__Fall_left__63b463d1__w000120_000167.npz,Subject.3__Fall_left__63b463d1__w000120_000167,Subject.3/Fall left,Subject.3__Fall_left__63b463d1,1,120,167,23.0,48,1.0,0.9760100841522217,0.791157603263855,0.8082711100578308,0.9090909090909091,0.9303030303030303,0.0,0.0,0,0.022426389157772064,0.047885848022997335,False
train,train\Subject.3__Fall_right__f6313514__w000000_000047.npz,Subject.3__Fall_right__f6313514__w000000_000047,Subject.3/Fall right,Subject.3__Fall_right__f6313514,0,0,47,23.0,0,0.0,0.7746211886405945,0.6430351734161377,0.8179079294204712,0.6060606060606061,0.6060606060606061,0.0,0.0,0,0.07106182724237442,0.26580062657594644,False
train,train\Subject.3__Fall_right__f6313514__w000012_000059.npz,Subject.3__Fall_right__f6313514__w000012_000059,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,12,59,23.0,7,0.1458333283662796,0.7979797720909119,0.6592277884483337,0.8166332244873047,0.6060606060606061,0.6666666666666666,0.0,0.0,0,0.08651181310415268,0.2889693900942798,False
train,train\Subject.3__Fall_right__f6313514__w000024_000071.npz,Subject.3__Fall_right__f6313514__w000024_000071,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,24,71,23.0,19,0.3958333432674408,0.7758838534355164,0.6548779606819153,0.832852303981781,0.6060606060606061,0.6060606060606061,0.0,0.0,0,0.08928324282169342,0.29488557875156396,False
train,train\Subject.3__Fall_right__f6313514__w000036_000083.npz,Subject.3__Fall_right__f6313514__w000036_000083,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,36,83,23.0,31,0.6458333134651184,0.7077020406723022,0.6129663586616516,0.8502735495567322,0.5757575757575758,0.5757575757575758,0.0,0.0,0,0.08085396140813828,0.28376217037439333,False
train,train\Subject.3__Fall_right__f6313514__w000048_000095.npz,Subject.3__Fall_right__f6313514__w000048_000095,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,48,95,23.0,43,0.8958333134651184,0.6704545617103577,0.6007028222084045,0.8767394423484802,0.5757575757575758,0.5757575757575758,0.0,0.0,0,0.046744972467422485,0.12184544429183002,False
train,train\Subject.3__Fall_right__f6313514__w000060_000107.npz,Subject.3__Fall_right__f6313514__w000060_000107,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,60,107,23.0,48,1.0,0.6616161465644836,0.5944022536277771,0.8777186274528503,0.5757575757575758,0.5757575757575758,0.0,0.0,0,0.028384244069457054,0.05878512263298021,False
train,train\Subject.3__Fall_right__f6313514__w000072_000119.npz,Subject.3__Fall_right__f6313514__w000072_000119,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,72,119,23.0,48,1.0,0.6773989796638489,0.6021642088890076,0.8698130249977112,0.5757575757575758,0.5757575757575758,0.0,0.0,0,0.019576421007514,0.035881024599075294,False
train,train\Subject.3__Fall_right__f6313514__w000084_000131.npz,Subject.3__Fall_right__f6313514__w000084_000131,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,84,131,23.0,48,1.0,0.6969696879386902,0.6093533635139465,0.8585802316665649,0.5757575757575758,0.6060606060606061,0.0,0.0,0,0.018903948366642,0.03551180455833673,False
train,train\Subject.3__Fall_right__f6313514__w000096_000143.npz,Subject.3__Fall_right__f6313514__w000096_000143,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,96,143,23.0,48,1.0,0.7310606241226196,0.6265758275985718,0.84369957447052,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0.019943151623010635,0.03562025744467973,False
train,train\Subject.3__Fall_right__f6313514__w000108_000155.npz,Subject.3__Fall_right__f6313514__w000108_000155,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,108,155,23.0,48,1.0,0.7556818127632141,0.6494448781013489,0.848059892654419,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0.017204491421580315,0.03324429579079151,False
train,train\Subject.3__Fall_right__f6313514__w000120_000167.npz,Subject.3__Fall_right__f6313514__w000120_000167,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,120,167,23.0,48,1.0,0.7790403962135315,0.6652985215187073,0.8436989784240723,0.6666666666666666,0.6666666666666666,0.0,0.0,0,0.017337379977107048,0.03617330938577651,False
train,train\Subject.3__Fall_right__f6313514__w000132_000179.npz,Subject.3__Fall_right__f6313514__w000132_000179,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,132,179,23.0,48,1.0,0.8371211886405945,0.7106415629386902,0.8396156430244446,0.696969696969697,0.7878787878787878,0.0,0.0,0,0.02952539548277855,0.0576706726104021,False
train,train\Subject.3__Fall_right__f6313514__w000144_000191.npz,Subject.3__Fall_right__f6313514__w000144_000191,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,144,191,23.0,48,1.0,0.8832070827484131,0.7560746669769287,0.8492047786712646,0.7878787878787878,0.7878787878787878,0.0,0.0,0,0.029304632917046547,0.06552101299166678,False
train,train\Subject.3__Fall_right__f6313514__w000156_000203.npz,Subject.3__Fall_right__f6313514__w000156_000203,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,156,203,23.0,48,1.0,0.9191918969154358,0.7857767939567566,0.8489165902137756,0.7878787878787878,0.7878787878787878,0.0,0.0,0,0.02942764200270176,0.06536244936287401,False
train,train\Subject.3__Fall_right__f6313514__w000168_000215.npz,Subject.3__Fall_right__f6313514__w000168_000215,Subject.3/Fall right,Subject.3__Fall_right__f6313514,1,168,215,23.0,48,1.0,0.9659090638160706,0.8451134562492371,0.8716702461242676,0.7878787878787878,0.9090909090909091,0.0,0.0,0,0.027059374377131462,0.06826676316559314,False
train,train\Subject.3__Fall_sitting__34378b5d__w000000_000047.npz,Subject.3__Fall_sitting__34378b5d__w000000_000047,Subject.3/Fall sitting,Subject.3__Fall_sitting__34378b5d,0,0,47,23.0,0,0.0,0.7973484992980957,0.6626904606819153,0.8161913752555847,0.6060606060606061,0.6484848484848484,0.0,0.0,0,0.052418313920497894,0.14672802910208685,False
train,train\Subject.3__Fall_sitting__34378b5d__w000012_000059.npz,Subject.3__Fall_sitting__34378b5d__w000012_000059,Subject.3/Fall sitting,Subject.3__Fall_sitting__34378b5d,1,12,59,23.0,9,0.1875,0.7973484992980957,0.6471526622772217,0.7971133589744568,0.6060606060606061,0.6060606060606061,0.0,0.0,0,0.06340129673480988,0.21908571571111676,False
train,train\Subject.3__Fall_sitting__34378b5d__w000024_000071.npz,Subject.3__Fall_sitting__34378b5d__w000024_000071,Subject.3/Fall sitting,Subject.3__Fall_sitting__34378b5d,1,24,71,23.0,21,0.4375,0.7784090638160706,0.6303719282150269,0.7943233251571655,0.6060606060606061,0.6060606060606061,0.0,0.0,0,0.0927843227982521,0.29267723858356476,False
train,train\Subject.3__Fall_sitting__34378b5d__w000036_000083.npz,Subject.3__Fall_sitting__34378b5d__w000036_000083,Subject.3/Fall sitting,Subject.3__Fall_sitting__34378b5d,1,36,83,23.0,33,0.6875,0.7638888955116272,0.5924363136291504,0.7586873769760132,0.6060606060606061,0.6060606060606061,0.0,0.0,0,0.11318950355052948,0.3486045226454734,False
train,train\Subject.3__Fall_sitting__34378b5d__w000048_000095.npz,Subject.3__Fall_sitting__34378b5d__w000048_000095,Subject.3/Fall sitting,Subject.3__Fall_sitting__34378b5d,1,48,95,23.0,45,0.9375,0.7935606241226196,0.616844654083252,0.7623634338378906,0.6060606060606061,0.6666666666666666,0.0,0.0,0,0.12896759808063507,0.375257746875286,False
train,train\Subject.3__Fall_sitting__34378b5d__w000060_000107.npz,Subject.3__Fall_sitting__34378b5d__w000060_000107,Subject.3/Fall sitting,Subject.3__Fall_sitting__34378b5d,1,60,107,23.0,48,1.0,0.8308081030845642,0.6275404095649719,0.7435107827186584,0.696969696969697,0.7272727272727273,0.0,0.0,0,0.14095202088356018,0.4186657577753066,False
train,train\Subject.3__Fall_sitting__34378b5d__w000072_000119.npz,Subject.3__Fall_sitting__34378b5d__w000072_000119,Subject.3/Fall sitting,Subject.3__Fall_sitting__34378b5d,1,72,119,23.0,48,1.0,0.8207070827484131,0.5931270718574524,0.7099980115890503,0.6363636363636364,0.7272727272727273,0.0,0.0,0,0.14799243211746216,0.49564218074083277,False
train,train\Subject.3__Fall_sitting__34378b5d__w000084_000131.npz,Subject.3__Fall_sitting__34378b5d__w000084_000131,Subject.3/Fall sitting,Subject.3__Fall_sitting__34378b5d,1,84,131,23.0,48,1.0,0.8276515007019043,0.5854766368865967,0.6944166421890259,0.6363636363636364,0.7272727272727273,0.0,0.0,0,0.15597833693027496,0.5409166932106017,False
train,train\Subject.3__Fall_sitting__34378b5d__w000096_000143.npz,Subject.3__Fall_sitting__34378b5d__w000096_000143,Subject.3/Fall sitting,Subject.3__Fall_sitting__34378b5d,1,96,143,23.0,48,1.0,0.8289141654968262,0.5774598717689514,0.6829882860183716,0.6363636363636364,0.7272727272727273,0.0,0.0,0,0.13915441930294037,0.5032448530197142,False
train,train\Subject.3__Fall_sitting__34378b5d__w000108_000155.npz,Subject.3__Fall_sitting__34378b5d__w000108_000155,Subject.3/Fall sitting,Subject.3__Fall_sitting__34378b5d,1,108,155,23.0,48,1.0,0.8301767706871033,0.5831928253173828,0.6892900466918945,0.6363636363636364,0.7272727272727273,0.0,0.0,0,0.12281402200460434,0.4603650212287898,False
train,train\Subject.3__Fall_sitting__34378b5d__w000120_000167.npz,Subject.3__Fall_sitting__34378b5d__w000120_000167,Subject.3/Fall sitting,Subject.3__Fall_sitting__34378b5d,1,120,167,23.0,48,1.0,0.8560606241226196,0.6052860021591187,0.6961894035339355,0.7575757575757576,0.7575757575757576,0.0,0.0,0,0.1110227182507515,0.4169820517301559,False
train,train\Subject.3__Fall_sitting__34378b5d__w000132_000179.npz,Subject.3__Fall_sitting__34378b5d__w000132_000179,Subject.3/Fall sitting,Subject.3__Fall_sitting__34378b5d,1,132,179,23.0,48,1.0,0.881313145160675,0.6236218214035034,0.6993011832237244,0.7575757575757576,0.7787878787878788,0.0,0.0,0,0.11957766115665436,0.3986055821180343,False
train,train\Subject.3__Fall_sitting__34378b5d__w000144_000191.npz,Subject.3__Fall_sitting__34378b5d__w000144_000191,Subject.3/Fall sitting,Subject.3__Fall_sitting__34378b5d,1,144,191,23.0,48,1.0,0.9071969985961914,0.6365382075309753,0.6958522796630859,0.7575757575757576,0.7787878787878788,0.0,0.0,0,0.12719428539276123,0.43125781118869766,False
train,train\Subject.3__Hop__ae9da245__w000000_000047.npz,Subject.3__Hop__ae9da245__w000000_000047,Subject.3/Hop,Subject.3__Hop__ae9da245,0,0,47,23.0,0,0.0,0.9949495196342468,0.8999926447868347,0.9041455984115601,0.9696969696969697,0.9696969696969697,0.0,0.0,0,0.032937828451395035,0.08010256327688693,False
train,train\Subject.3__Hop__ae9da245__w000012_000059.npz,Subject.3__Hop__ae9da245__w000012_000059,Subject.3/Hop,Subject.3__Hop__ae9da245,0,12,59,23.0,0,0.0,0.9993686676025391,0.9368466734886169,0.9373792409896851,0.9696969696969697,1.0,0.0,0.0,0,0.029700202867388725,0.06803452223539351,False
train,train\Subject.3__Hop__ae9da245__w000024_000071.npz,Subject.3__Hop__ae9da245__w000024_000071,Subject.3/Hop,Subject.3__Hop__ae9da245,0,24,71,23.0,0,0.0,1.0,0.9367596507072449,0.9367596507072449,1.0,1.0,0.0,0.0,0,0.03156750649213791,0.07547117173671722,False
train,train\Subject.3__Hop__ae9da245__w000036_000083.npz,Subject.3__Hop__ae9da245__w000036_000083,Subject.3/Hop,Subject.3__Hop__ae9da245,0,36,83,23.0,0,0.0,1.0,0.9475549459457397,0.9475549459457397,1.0,1.0,0.0,0.0,0,0.033152561634778976,0.08565626889467237,False
train,train\Subject.3__Hop__ae9da245__w000048_000095.npz,Subject.3__Hop__ae9da245__w000048_000095,Subject.3/Hop,Subject.3__Hop__ae9da245,0,48,95,23.0,0,0.0,1.0,0.953163743019104,0.953163743019104,1.0,1.0,0.0,0.0,0,0.03332268074154854,0.08545309193432331,False
train,train\Subject.3__Hop__ae9da245__w000060_000107.npz,Subject.3__Hop__ae9da245__w000060_000107,Subject.3/Hop,Subject.3__Hop__ae9da245,0,60,107,23.0,0,0.0,0.9810606241226196,0.9254609942436218,0.942335844039917,0.7878787878787878,0.9696969696969697,0.0,0.0,0,0.037547048181295395,0.08908927105367181,False
train,train\Subject.3__Hop__ae9da245__w000072_000119.npz,Subject.3__Hop__ae9da245__w000072_000119,Subject.3/Hop,Subject.3__Hop__ae9da245,0,72,119,23.0,0,0.0,0.9261363744735718,0.849761962890625,0.913687527179718,0.7272727272727273,0.7878787878787878,0.0,0.0,0,0.039202794432640076,0.09128623642027377,False
train,train\Subject.3__Hop__ae9da245__w000084_000131.npz,Subject.3__Hop__ae9da245__w000084_000131,Subject.3/Hop,Subject.3__Hop__ae9da245,0,84,131,23.0,0,0.0,0.876893937587738,0.7717359662055969,0.873725175857544,0.7272727272727273,0.7696969696969697,0.0,0.0,0,0.03912688419222832,0.09114225357770916,False
train,train\Subject.3__Hop__ae9da245__w000096_000143.npz,Subject.3__Hop__ae9da245__w000096_000143,Subject.3/Hop,Subject.3__Hop__ae9da245,0,96,143,23.0,0,0.0,0.8282828330993652,0.6830205321311951,0.8153221607208252,0.7272727272727273,0.7484848484848485,0.0,0.0,0,0.04232199490070343,0.10166294351220123,False
train,train\Subject.3__Hop__ae9da245__w000108_000155.npz,Subject.3__Hop__ae9da245__w000108_000155,Subject.3/Hop,Subject.3__Hop__ae9da245,0,108,155,23.0,0,0.0,0.8415403962135315,0.701863169670105,0.8254057765007019,0.7272727272727273,0.7484848484848485,0.0,0.0,0,0.0378553681075573,0.08508075214922424,False
train,train\Subject.3__Kneel__a85c5a84__w000000_000047.npz,Subject.3__Kneel__a85c5a84__w000000_000047,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,0,47,23.0,0,0.0,0.9595959782600403,0.8680866956710815,0.9019333124160767,0.7575757575757576,0.8848484848484849,0.0,0.0,0,0.09080149233341217,0.42454819232225416,False
train,train\Subject.3__Kneel__a85c5a84__w000012_000059.npz,Subject.3__Kneel__a85c5a84__w000012_000059,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,12,59,23.0,0,0.0,0.9166666865348816,0.7942905426025391,0.8624817132949829,0.696969696969697,0.7272727272727273,0.0,0.0,0,0.15529373288154602,0.5487215638160704,False
train,train\Subject.3__Kneel__a85c5a84__w000024_000071.npz,Subject.3__Kneel__a85c5a84__w000024_000071,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,24,71,23.0,0,0.0,0.8737373948097229,0.7686288356781006,0.8735759258270264,0.696969696969697,0.7272727272727273,0.0,0.0,0,0.15992027521133423,0.5501937866210936,False
train,train\Subject.3__Kneel__a85c5a84__w000036_000083.npz,Subject.3__Kneel__a85c5a84__w000036_000083,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,36,83,23.0,0,0.0,0.8156565427780151,0.7133721113204956,0.8659176826477051,0.696969696969697,0.7272727272727273,0.0,0.0,0,0.1573503017425537,0.5521941453218459,False
train,train\Subject.3__Kneel__a85c5a84__w000048_000095.npz,Subject.3__Kneel__a85c5a84__w000048_000095,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,48,95,23.0,0,0.0,0.7872474789619446,0.6741757392883301,0.8466437458992004,0.696969696969697,0.7272727272727273,0.0,0.0,0,0.13127797842025757,0.5625215470790862,False
train,train\Subject.3__Kneel__a85c5a84__w000060_000107.npz,Subject.3__Kneel__a85c5a84__w000060_000107,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,60,107,23.0,0,0.0,0.7904040217399597,0.729228138923645,0.9138250946998596,0.7575757575757576,0.7575757575757576,0.0,0.0,0,0.08401793986558914,0.4502926662564277,False
train,train\Subject.3__Kneel__a85c5a84__w000072_000119.npz,Subject.3__Kneel__a85c5a84__w000072_000119,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,72,119,23.0,0,0.0,0.7828282713890076,0.6931719779968262,0.8768325448036194,0.7575757575757576,0.7575757575757576,0.0,0.0,0,0.11299940198659897,0.5505367606878279,False
train,train\Subject.3__Kneel__a85c5a84__w000084_000131.npz,Subject.3__Kneel__a85c5a84__w000084_000131,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,84,131,23.0,0,0.0,0.7910353541374207,0.6737655997276306,0.8438341021537781,0.7575757575757576,0.7575757575757576,0.0,0.0,0,0.1457933634519577,0.5832675337791443,False
train,train\Subject.3__Kneel__a85c5a84__w000096_000143.npz,Subject.3__Kneel__a85c5a84__w000096_000143,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,96,143,23.0,0,0.0,0.7916666865348816,0.6639106273651123,0.8319321274757385,0.7575757575757576,0.7575757575757576,0.0,0.0,0,0.1275041401386261,0.5832675337791443,False
train,train\Subject.3__Kneel__a85c5a84__w000108_000155.npz,Subject.3__Kneel__a85c5a84__w000108_000155,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,108,155,23.0,0,0.0,0.7859848737716675,0.6545687317848206,0.8268375992774963,0.7575757575757576,0.7575757575757576,0.0,0.0,0,0.10931665450334549,0.5638947993516922,False
train,train\Subject.3__Kneel__a85c5a84__w000120_000167.npz,Subject.3__Kneel__a85c5a84__w000120_000167,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,120,167,23.0,0,0.0,0.8125,0.6919421553611755,0.8459001183509827,0.7575757575757576,0.7575757575757576,0.0,0.0,0,0.0843009278178215,0.5021353781223296,False
train,train\Subject.3__Kneel__a85c5a84__w000132_000179.npz,Subject.3__Kneel__a85c5a84__w000132_000179,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,132,179,23.0,0,0.0,0.8320707082748413,0.6860964298248291,0.8186003565788269,0.7575757575757576,0.7575757575757576,0.0,0.0,0,0.07542186230421066,0.32182668447494506,False
train,train\Subject.3__Kneel__a85c5a84__w000144_000191.npz,Subject.3__Kneel__a85c5a84__w000144_000191,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,144,191,23.0,0,0.0,0.8491161465644836,0.6791284084320068,0.7925357222557068,0.7575757575757576,0.7575757575757576,0.0,0.0,0,0.09216275811195374,0.32689381539821616,False
train,train\Subject.3__Kneel__a85c5a84__w000156_000203.npz,Subject.3__Kneel__a85c5a84__w000156_000203,Subject.3/Kneel,Subject.3__Kneel__a85c5a84,0,156,203,23.0,0,0.0,0.8958333134651184,0.7090758681297302,0.784394383430481,0.7575757575757576,0.7878787878787878,0.0,0.0,0,0.0967898815870285,0.32689381539821616,False
train,train\Subject.3__Pick_up_object__6f023a65__w000000_000047.npz,Subject.3__Pick_up_object__6f023a65__w000000_000047,Subject.3/Pick up object,Subject.3__Pick_up_object__6f023a65,0,0,47,23.0,0,0.0,0.998106062412262,0.8851189017295837,0.8865830302238464,0.9090909090909091,1.0,0.0,0.0,0,0.04227989912033081,0.15320844128727895,False
train,train\Subject.3__Pick_up_object__6f023a65__w000012_000059.npz,Subject.3__Pick_up_object__6f023a65__w000012_000059,Subject.3/Pick up object,Subject.3__Pick_up_object__6f023a65,0,12,59,23.0,0,0.0,0.9002525210380554,0.7830281853675842,0.8647114038467407,0.5454545454545454,0.5454545454545454,0.0,0.0,0,0.07481645047664642,0.23868220821022978,False
train,train\Subject.3__Pick_up_object__6f023a65__w000024_000071.npz,Subject.3__Pick_up_object__6f023a65__w000024_000071,Subject.3/Pick up object,Subject.3__Pick_up_object__6f023a65,0,24,71,23.0,0,0.0,0.7872474789619446,0.6668059229850769,0.837598979473114,0.5454545454545454,0.5454545454545454,0.0,0.0,0,0.07095853239297867,0.23895771354436873,False
train,train\Subject.3__Pick_up_object__6f023a65__w000036_000083.npz,Subject.3__Pick_up_object__6f023a65__w000036_000083,Subject.3/Pick up object,Subject.3__Pick_up_object__6f023a65,0,36,83,23.0,0,0.0,0.6881313323974609,0.5673658847808838,0.8090959787368774,0.45454545454545453,0.5454545454545454,0.0,0.0625,0,0.0825478658080101,0.2584713414311405,False
